4GVB_1	8V1J_1	7	7.621E-01	1.525E+00
4GVB_1	5OD4_1	19	2.886E-01	5.266E+00
4GVB_1	4FPR_1	8	5.205E-01	1.459E+00
4GVB_1	7T6A_1	16	4.627E-01	4.815E+00
4GVB_1	1ZLE_1	77	1.785E-01	1.156E+01
4GVB_1	2OPC_1	18	1.871E-01	5.785E+00
1FN8_1	1FN8_1	224	1.004E+00	7.852E-03
1FN8_1	5XMZ_1	129	2.078E-01	1.222E+01
1FN8_1	5Z1V_1	67	4.776E-01	6.575E+00
1FN8_1	7NLJ_2	76	4.017E-01	9.267E+00
